human_id,ST,host_source_raw,collection_year,country,country_base_label,country_harmonised,country_iso_alpha2,country_iso_alpha3,country_iso_numeric,country_harmonisation_status
SAMD00498545,ST307,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498546,ST45,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498551,ST307,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498552,ST442,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498553,ST307,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498554,ST307,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498555,ST11,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498556,ST307,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498557,ST307,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498558,ST4274,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498562,ST461,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498568,ST280,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498585,ST36,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498589,ST101,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498593,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498594,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498598,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498599,ST685,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498600,ST101,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498624,ST17,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498629,ST4295,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498632,ST896,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498636,ST11,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498646,ST1026,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498651,ST1026,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498661,ST17,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498669,ST45,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498672,ST45,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498679,ST218,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498686,ST7179,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498689,ST7180,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498693,ST25,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498694,ST1229,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498696,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498707,ST412,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498708,ST45,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498717,ST412,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498727,ST1876,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498728,ST882,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498729,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498733,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498734,ST628,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498739,ST1271,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498741,ST455,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498743,ST1779,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498744,ST1779,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498746,ST1779,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498756,ST307,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498760,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498761,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498764,ST2854,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498765,ST412,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498775,ST37,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498776,ST231,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498782,ST307,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498785,ST4295,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498791,ST219,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498799,ST34,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498803,ST753,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498805,ST628,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498814,ST219,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498819,ST6569,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498828,ST17,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498829,ST412,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498834,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498836,ST12,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498840,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498843,ST876,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498844,ST412,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498846,ST42,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498852,ST876,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498854,ST876,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498856,ST876,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498859,ST7181,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498860,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498861,ST12,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498865,ST1271,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498866,ST48,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498867,ST5,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498871,ST784,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498873,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498875,ST709,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498878,ST716,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498880,ST101,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498881,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498882,ST3409,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498883,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498889,ST323,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498890,ST412,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498892,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498894,ST12,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498900,ST7182,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498901,ST4459,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498903,ST876,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498908,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498910,ST940,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498911,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498912,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498913,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498914,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498915,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498916,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498917,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498922,ST307,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498930,ST7183,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498934,ST65,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498935,ST51686,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498942,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498943,ST307,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498949,ST29,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498956,ST36,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498960,ST7184,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498961,ST412,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498970,ST3155,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498971,ST342,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498973,ST792,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498974,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498982,ST17,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498983,ST1634,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498986,ST15,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498988,ST258,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498989,ST45,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498990,ST1035,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00498995,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499008,ST3393,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499009,ST3393,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499010,ST3393,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499011,ST1087,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499025,ST101,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499026,ST268,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499031,ST37,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499033,ST716,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499036,ST15,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499039,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499046,ST7,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499048,ST4,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499049,ST655,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499067,ST485,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499081,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499083,ST3106,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499084,ST219,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499094,ST1145,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499107,ST37,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499108,ST219,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499110,ST36,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499111,ST1271,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499112,ST219,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499120,ST14,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499133,ST48,Homo sapiens,2020,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499138,ST1919,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499140,ST14,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499146,ST716,Homo sapiens,2019,Japan:Tokyo,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499170,ST412,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499175,ST7185,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499178,ST17,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499198,ST24,Homo sapiens,2020,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499209,ST6791,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499211,ST299,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499214,ST219,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499215,ST17,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499216,ST1049,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499219,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499233,ST299,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499237,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499238,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499243,ST280,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499249,ST587,Homo sapiens,2020,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499260,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499264,ST726,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499265,ST726,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499269,ST1876,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499270,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499274,ST485,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499278,ST6908,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499279,ST726,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499285,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499293,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499303,ST307,Homo sapiens,2020,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499313,ST307,Homo sapiens,2019,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499314,ST5755,Homo sapiens,2020,Japan:Kanagawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499335,ST307,Homo sapiens,2020,Japan:Niigata,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499347,ST101,Homo sapiens,2019,Japan:Niigata,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499352,ST25,Homo sapiens,2020,Japan:Niigata,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499369,ST17,Homo sapiens,2020,Japan:Niigata,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499378,ST661,Homo sapiens,2020,Japan:Niigata,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499381,ST37,Homo sapiens,2020,Japan:Niigata,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499388,ST15,Homo sapiens,2019,Japan:Toyama,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499393,ST997,Homo sapiens,2020,Japan:Toyama,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499409,ST45,Homo sapiens,2019,Japan:Ishikawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499414,ST17,Homo sapiens,2019,Japan:Ishikawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499415,ST65,Homo sapiens,2019,Japan:Ishikawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499426,ST609,Homo sapiens,2020,Japan:Ishikawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499427,ST70,Homo sapiens,2020,Japan:Ishikawa,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499444,ST34,Homo sapiens,2019,Japan:Yamanashi,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499451,ST7186,Homo sapiens,2019,Japan:Yamanashi,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499458,ST307,Homo sapiens,2020,Japan:Yamanashi,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499463,ST441,Homo sapiens,2019,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499471,ST219,Homo sapiens,2019,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499474,ST661,Homo sapiens,2020,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499477,ST896,Homo sapiens,2020,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499481,ST432,Homo sapiens,2019,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499485,ST280,Homo sapiens,2019,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499486,ST29,Homo sapiens,2019,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499490,ST25,Homo sapiens,2020,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499492,ST25,Homo sapiens,2020,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499494,ST25,Homo sapiens,2020,Japan:Nagano,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499501,ST896,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499502,ST25,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499523,ST307,Homo sapiens,2020,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499549,ST307,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499552,ST37,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499554,ST1933,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499555,ST268,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499573,ST290,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499575,ST101,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499576,ST290,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499581,ST268,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499583,ST219,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499588,ST742,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499589,ST412,Homo sapiens,2019,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499598,ST219,Homo sapiens,2020,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499606,ST200,Homo sapiens,2020,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499610,ST469,Homo sapiens,2020,Japan:Gifu,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499623,ST4298,Homo sapiens,2019,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499627,ST37,Homo sapiens,2020,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499634,ST104,Homo sapiens,2020,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499656,ST7190,Homo sapiens,2020,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499657,ST37,Homo sapiens,2020,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499661,ST29,Homo sapiens,2020,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499669,ST278,Homo sapiens,2019,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499672,ST17,Homo sapiens,2019,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499674,ST461,Homo sapiens,2019,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499678,ST268,Homo sapiens,2019,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499682,ST307,Homo sapiens,2019,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499683,ST268,Homo sapiens,2019,Japan:Shizuoka,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499686,ST661,Homo sapiens,2019,Japan:Aichi,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499691,ST70,Homo sapiens,2019,Japan:Aichi,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499694,ST307,Homo sapiens,2019,Japan:Aichi,Japan,Japan,JP,JPN,392,iso_3166_1
SAMD00499708,ST70,Homo sapiens,2020,Japan:Aichi,Japan,Japan,JP,JPN,392,iso_3166_1
